2024-05-19 14:32:01.987 | INFO     | core.telegram.user_bot:main:91 - start user_bot
2024-05-19 14:32:02.864 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:05.870 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:08.876 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:11.882 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:14.888 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:17.894 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:20.898 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:23.902 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:26.907 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:29.913 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:32.916 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:35.921 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:38.926 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:41.930 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:44.935 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:47.941 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:49.547 | INFO     | core.telegram.user_bot:receive_message:30 - receive message from user 1106676026
2024-05-19 14:32:50.946 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:53.952 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:56.958 | INFO     | core.telegram.user_bot:main:99 - users=[]
2024-05-19 14:32:59.963 | INFO     | core.telegram.user_bot:main:99 - users=[]
